node_id,node_name,lamp_status,relay_status,energy,power,current,rsl_out,rsl_in,disconnectivity,connectivity,availability,rpl_rank,ipv6,temperature,relative_humidity,ambient_light
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-55,-62,0-04:24:13,0-01:10:58,99.57,256,6695,38.55,27.2,792.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-63,0-04:24:13,0-01:21:09,99.57,256,6695,38.88,25.7,871.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-62,0-04:24:13,0-01:31:21,99.57,256,6695,38.59,25.6,964.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-56,-61,0-04:24:13,0-01:41:32,99.57,256,6695,38.63,24.2,2952.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-55,-66,0-04:24:13,0-01:51:43,99.57,256,6695,39.07,23.8,3498.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-56,-64,0-04:24:13,0-02:01:54,99.57,256,6695,40.1,22.3,3516.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-56,-62,0-04:24:13,0-02:12:05,99.57,256,6695,40.14,23.7,1635.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-56,-63,0-04:24:13,0-02:22:17,99.57,256,6695,39.83,23.7,1288.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-57,-66,0-04:24:13,0-02:32:28,99.57,256,6695,41.5,22.5,1222.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-57,-65,0-04:24:13,0-02:42:39,99.57,256,6695,41.32,20.9,1349.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-58,-65,0-04:24:13,0-02:52:50,99.57,256,6695,43.12,20.2,1272.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-58,-65,0-04:24:13,0-03:03:02,99.57,256,6695,42.96,18.0,1142.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-57,-63,0-04:24:13,0-03:13:13,99.57,256,6695,42.69,18.2,1102.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-61,0-04:24:13,0-03:23:24,99.57,256,6695,41.56,19.2,1108.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-59,0-04:24:13,0-03:33:35,99.57,256,6695,42.56,18.5,1092.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-59,0-04:24:13,0-03:43:47,99.57,256,6695,43.67,17.9,1043.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-59,0-04:24:13,0-03:53:58,99.57,256,6695,43.36,17.9,990.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-59,0-04:24:13,0-04:04:09,99.57,256,6695,43.97,16.7,940.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-51,-60,0-04:24:13,0-04:14:20,99.57,256,6695,43.68,17.6,885.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-51,-60,0-04:24:13,0-04:24:32,99.57,256,6695,43.47,17.9,829.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-58,0-04:24:13,0-04:34:43,99.57,256,6695,43.36,17.8,780.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-59,0-04:24:13,0-04:44:54,99.57,256,6695,42.75,18.1,733.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-59,0-04:24:13,0-04:55:05,99.57,256,6695,43.4,17.6,694.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-60,0-04:24:13,0-05:05:16,99.57,256,6695,43.15,18.2,653.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-61,0-04:24:13,0-05:15:28,99.57,256,6695,44.16,17.6,609.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-61,0-04:24:13,0-05:25:39,99.57,260,6695,43.2,18.4,572.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-60,0-04:24:13,0-05:35:51,99.57,260,6695,42.35,18.8,539.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-55,-64,0-04:24:13,0-05:46:03,99.57,259,6695,42.6,18.9,500.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-57,-65,0-04:24:13,0-05:56:14,99.57,259,6695,41.44,20.5,448.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-56,-65,0-04:24:13,0-06:06:25,99.57,259,6695,39.65,23.4,372.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-61,0-04:24:13,0-06:16:36,99.57,258,6695,38.54,24.6,331.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-55,-64,0-04:24:13,0-06:26:47,99.57,257,6695,38.07,25.8,284.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-55,-61,0-04:24:13,0-06:36:59,99.57,257,6695,37.59,25.8,240.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-54,-60,0-04:24:13,0-06:47:10,99.57,264,6695,37.17,25.8,210.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-59,0-04:24:13,0-06:57:21,99.57,264,6695,36.83,26.9,176.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-53,-59,0-04:24:13,0-07:07:33,99.57,263,6695,36.51,26.6,135.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-58,0-04:24:13,0-07:17:44,99.57,263,6695,36.26,27.0,97.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-58,0-04:24:13,0-07:27:55,99.57,262,6695,35.82,27.1,63.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-59,0-04:24:13,0-07:38:07,99.57,262,6695,35.53,27.3,35.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,OFF,OFF,341978.0,0.0,0.0,-52,-58,0-04:24:13,0-07:48:18,99.57,261,6695,35.14,28.3,15.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,341990.0,635.7,2.62,-53,-59,0-04:24:13,0-07:58:29,99.57,260,6695,34.91,29.1,3.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342097.0,623.1,2.63,-52,-59,0-04:24:13,0-08:08:41,99.57,260,6695,35.05,29.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342202.0,614.6,2.61,-52,-60,0-04:24:13,0-08:18:52,99.57,260,6695,35.43,29.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342307.0,611.5,2.57,-53,-60,0-04:24:13,0-08:29:03,99.57,259,6695,35.37,30.5,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342411.0,610.4,2.57,-53,-61,0-04:24:13,0-08:39:15,99.57,258,6695,35.43,30.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342515.0,610.3,2.59,-53,-60,0-04:24:13,0-08:49:26,99.57,258,6695,35.58,30.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342618.0,608.5,2.59,-52,-60,0-04:24:13,0-08:59:38,99.57,257,6695,35.24,30.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342722.0,610.4,2.61,-52,-59,0-04:24:13,0-09:09:49,99.57,257,6695,35.38,30.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342826.0,610.4,2.56,-52,-59,0-04:24:13,0-09:20:01,99.57,256,6695,34.94,30.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,342930.0,610.8,2.55,-52,-61,0-04:24:13,0-09:30:12,99.57,256,6695,34.67,30.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343034.0,612.8,2.57,-51,-59,0-04:24:13,0-09:40:23,99.57,260,6695,34.38,31.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343139.0,612.5,2.58,-51,-59,0-04:24:13,0-09:50:34,99.57,260,6695,34.27,31.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343243.0,610.7,2.57,-51,-60,0-04:24:13,0-10:00:46,99.57,259,6695,34.31,31.7,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343347.0,611.1,2.59,-53,-59,0-04:24:13,0-10:10:57,99.57,258,6695,34.25,32.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343451.0,611.3,2.55,-52,-59,0-04:24:13,0-10:21:09,99.57,258,6695,34.19,32.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343555.0,612.6,2.57,-52,-60,0-04:24:13,0-10:31:20,99.57,258,6695,34.04,33.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343660.0,609.5,2.57,-53,-60,0-04:24:13,0-10:41:31,99.57,257,6695,34.09,34.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343764.0,613.4,2.59,-52,-59,0-04:24:13,0-10:51:43,99.57,257,6695,33.89,35.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343868.0,611.2,2.6,-52,-59,0-04:24:13,0-11:01:54,99.57,256,6695,33.6,36.4,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,343972.0,612.2,2.62,-52,-60,0-04:24:13,0-11:12:05,99.57,256,6695,33.29,37.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344077.0,615.5,2.64,-52,-59,0-04:24:13,0-11:22:16,99.58,256,6695,33.58,38.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344181.0,612.0,2.62,-51,-58,0-04:24:13,0-11:32:28,99.58,256,6695,33.56,39.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344285.0,611.5,2.61,-52,-61,0-04:24:13,0-11:42:39,99.58,256,6695,33.56,39.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344389.0,610.3,2.64,-52,-60,0-04:24:13,0-11:52:50,99.58,256,6695,33.69,39.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344493.0,611.4,2.62,-52,-58,0-04:24:13,0-12:03:02,99.58,256,6695,33.5,41.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344597.0,611.8,2.6,-52,-60,0-04:24:13,0-12:13:13,99.58,256,6695,33.62,40.7,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344701.0,611.0,2.6,-53,-60,0-04:24:13,0-12:23:24,99.58,256,6695,33.6,40.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344805.0,610.3,2.59,-54,-58,0-04:24:13,0-12:33:36,99.58,256,6695,33.38,41.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,344909.0,611.2,2.59,-52,-58,0-04:24:13,0-12:43:47,99.58,256,6695,33.09,42.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345013.0,611.5,2.58,-51,-60,0-04:24:13,0-12:53:58,99.58,260,6695,33.45,42.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345117.0,608.5,2.57,-51,-58,0-04:24:13,0-13:04:09,99.58,260,6695,33.35,41.7,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345221.0,611.4,2.58,-51,-58,0-04:24:13,0-13:14:21,99.58,259,6695,33.54,42.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345325.0,608.8,2.57,-52,-62,0-04:24:13,0-13:24:32,99.58,258,6695,33.36,42.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345428.0,613.7,2.59,-51,-60,0-04:24:13,0-13:34:43,99.58,258,6695,32.96,43.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345533.0,612.9,2.58,-50,-59,0-04:24:13,0-13:44:55,99.58,261,6695,33.02,42.4,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345637.0,611.1,2.58,-50,-58,0-04:24:13,0-13:55:06,99.58,261,6695,32.97,42.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345741.0,613.7,2.59,-50,-59,0-04:24:13,0-14:05:17,99.58,260,6695,32.34,44.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345845.0,613.5,2.6,-50,-58,0-04:24:13,0-14:15:28,99.58,260,6695,32.76,43.4,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,345950.0,608.7,2.54,-50,-58,0-04:24:13,0-14:25:39,99.58,259,6695,32.71,44.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346054.0,613.9,2.57,-50,-59,0-04:24:13,0-14:35:51,99.58,259,6695,32.61,45.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346158.0,614.1,2.57,-50,-59,0-04:24:13,0-14:46:02,99.58,258,6695,32.53,45.1,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346263.0,613.9,2.58,-51,-61,0-04:24:13,0-14:56:13,99.58,258,6695,32.45,47.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346367.0,614.2,2.57,-51,-59,0-04:24:13,0-15:06:24,99.58,257,6695,31.94,47.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346472.0,611.7,2.55,-51,-59,0-04:24:13,0-15:16:36,99.58,257,6695,31.46,48.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346576.0,614.9,2.56,-51,-61,0-04:24:13,0-15:26:47,99.58,256,6695,31.88,47.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346681.0,615.0,2.57,-50,-60,0-04:24:13,0-15:36:58,99.58,256,6695,31.56,48.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346785.0,611.7,2.55,-50,-59,0-04:24:13,0-15:47:09,99.58,256,6695,31.05,49.4,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346890.0,614.3,2.57,-51,-59,0-04:24:13,0-15:57:20,99.58,256,6695,31.46,48.5,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,346994.0,609.4,2.55,-50,-62,0-04:24:13,0-16:07:32,99.58,256,6695,31.38,48.7,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347098.0,608.8,2.54,-51,-60,0-04:24:13,0-16:17:43,99.58,256,6695,31.28,49.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347203.0,611.4,2.58,-50,-59,0-04:24:13,0-16:27:54,99.58,256,6695,31.01,49.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347307.0,612.8,2.61,-50,-60,0-04:24:13,0-16:38:05,99.58,256,6695,31.03,49.2,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347411.0,610.8,2.6,-50,-60,0-04:24:13,0-16:48:17,99.58,256,6695,30.82,49.3,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347515.0,613.7,2.62,-50,-61,0-04:24:13,0-16:58:28,99.58,260,6695,30.67,49.6,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347619.0,613.7,2.61,-51,-58,0-04:24:13,0-17:08:39,99.58,260,6695,30.49,50.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347723.0,608.4,2.59,-52,-59,0-04:24:13,0-17:18:50,99.58,259,6695,30.48,49.7,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347827.0,608.0,2.6,-51,-59,0-04:24:13,0-17:29:01,99.58,259,6695,30.86,48.8,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,347931.0,608.2,2.62,-51,-59,0-04:24:13,0-17:39:13,99.58,258,6695,30.13,50.5,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,348034.0,608.1,2.63,-52,-60,0-04:24:13,0-17:49:24,99.58,258,6695,30.4,50.1,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,348138.0,608.5,2.63,-52,-58,0-04:24:13,0-17:59:35,99.58,257,6695,29.82,51.5,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,348242.0,608.6,2.64,-52,-61,0-04:24:13,0-18:09:46,99.58,257,6695,30.05,51.0,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,348345.0,609.5,2.63,-51,-60,0-04:24:13,0-18:19:57,99.58,256,6695,29.76,51.9,0.0
2,wn03-2329-0002,NA,NA,0.0,0.0,0.0,0,0,NA,NA,NA,0,NA,0.0,0.0,0.0
1,wn03-2329-0001,ON,OFF,348449.0,609.2,2.67,-51,-60,0-04:24:13,0-18:30:09,99.58,264,6695,30.23,51.2,0.0
